,Unnamed: 0,id,original_title,adult,budget,genres,revenue,release_date,belongs_to_collection,production_countries,production_companies,runtime,year,quarter
4045,19019,82825,Kahaani,False,1200000.0,"[{'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}]",16000000.0,2012-03-09,,"[{'iso_3166_1': 'IN', 'name': 'India'}]",[],122.0,2012,1
4046,19027,50601,5 Days of War,False,20000000.0,"[{'id': 10752, 'name': 'War'}, {'id': 18, 'name': 'Drama'}]",17479.0,2011-04-14,,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]","[{'name': 'Midnight Sun Pictures', 'id': 17887}, {'name': 'Dispictures', 'id': 24262}, {'name': 'Georgia International Films', 'id': 24264}, {'name': 'Rex Media', 'id': 24266}]",113.0,2011,2
4047,19041,85435,A Few Best Men,False,12468389.0,"[{'id': 35, 'name': 'Comedy'}]",29007412.0,2011-10-14,"{'id': 466004, 'name': 'A Few Best Men Collection', 'poster_path': None, 'backdrop_path': None}","[{'iso_3166_1': 'AU', 'name': 'Australia'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}]","[{'name': 'Parabolic Pictures', 'id': 1012}, {'name': 'Stable Way Entertainment', 'id': 1013}, {'name': 'Quickfire Films', 'id': 4186}, {'name': 'Screen Australia', 'id': 7584}, {'name': 'Screen NSW', 'id': 10951}, {'name': 'Ingenious Broadcasting', 'id': 18942}, {'name': 'Unthank Films', 'id': 18987}, {'name': 'Story Bridge Films', 'id': 18988}, {'name': 'Auburn Entertainment', 'id': 18989}]",97.0,2011,4
4048,19045,49014,Cosmopolis,False,20500000.0,"[{'id': 18, 'name': 'Drama'}]",6063556.0,2012-05-25,,"[{'iso_3166_1': 'CA', 'name': 'Canada'}, {'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'IT', 'name': 'Italy'}, {'iso_3166_1': 'PT', 'name': 'Portugal'}]","[{'name': 'France 2 Cinéma', 'id': 83}, {'name': 'Téléfilm Canada', 'id': 806}, {'name': 'Rai Cinema', 'id': 2683}, {'name': 'Prospero Pictures', 'id': 2844}, {'name': 'Alfama Films', 'id': 3061}, {'name': 'Canal+', 'id': 5358}, {'name': 'Jouror Productions', 'id': 12391}, {'name': 'Radiotelevisão Portuguesa (RTP)', 'id': 26019}, {'name': 'Leopardo Filmes', 'id': 44106}, {'name': 'Talandracas', 'id': 44107}]",109.0,2012,2
4049,19047,72358,A Thousand Words,False,40000000.0,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",22044277.0,2012-03-07,,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]","[{'name': 'Paramount Pictures', 'id': 4}, {'name': 'DreamWorks SKG', 'id': 27}, {'name': 'Saturn Films', 'id': 831}, {'name': 'Varsity Pictures', 'id': 6024}]",91.0,2012,1
4050,19049,201703,Love's Deadly Triangle: The Texas Cadet Murder,False,14000000.0,"[{'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}]",161001698.0,1997-02-20,,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]","[{'name': 'Steve White Entertainment', 'id': 15017}]",93.0,1997,1
4051,19050,84332,Safety Not Guaranteed,False,750000.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 18, 'name': 'Drama'}]",4007792.0,2012-06-08,,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]","[{'name': 'Duplass Brothers Productions', 'id': 1974}, {'name': 'Big Beach Films', 'id': 12808}]",85.0,2012,2
4052,19051,80321,Madagascar 3: Europe's Most Wanted,False,145000000.0,"[{'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}]",746921274.0,2012-06-06,"{'id': 14740, 'name': 'Madagascar Collection', 'poster_path': '/kjA2VkYx929rPKMPFQRb0lPqY3w.jpg', 'backdrop_path': '/lzTIAbvMeGWB7PUrmBZXulGA28M.jpg'}","[{'iso_3166_1': 'US', 'name': 'United States of America'}]","[{'name': 'DreamWorks Animation', 'id': 521}]",93.0,2012,2
4053,19058,84355,Your Sister's Sister,False,125000.0,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",3200000.0,2011-09-11,,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]","[{'name': 'Ada Films', 'id': 1424}]",90.0,2011,3
4054,19071,62177,Brave,False,185000000.0,"[{'id': 16, 'name': 'Animation'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 28, 'name': 'Action'}, {'id': 14, 'name': 'Fantasy'}]",538983207.0,2012-06-21,,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]","[{'name': 'Walt Disney Pictures', 'id': 2}, {'name': 'Pixar Animation Studios', 'id': 3}]",93.0,2012,2
4055,19078,86467,Bel Ami,False,9000000.0,"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]",8303261.0,2012-03-09,,"[{'iso_3166_1': 'IT', 'name': 'Italy'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}]","[{'name': 'Rai Cinema', 'id': 2683}, {'name': 'Redwave Films', 'id': 8764}, {'name': 'Protagonist Pictures', 'id': 20277}, {'name': '19 Entertainment', 'id': 20877}]",102.0,2012,1
4056,19079,76494,What to Expect When You're Expecting,False,40000000.0,"[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",79700000.0,2012-05-17,,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]","[{'name': 'Alcon Entertainment', 'id': 1088}, {'name': 'Lionsgate', 'id': 1632}, {'name': 'Phoenix Pictures', 'id': 11317}, {'name': 'What to Expect Productions', 'id': 19577}]",110.0,2012,2
4057,19080,81836,To Rome with Love,False,17000000.0,"[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}]",73244881.0,2012-04-20,,"[{'iso_3166_1': 'IT', 'name': 'Italy'}, {'iso_3166_1': 'ES', 'name': 'Spain'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]","[{'name': 'Gravier Productions', 'id': 1824}, {'name': 'Medusa Film', 'id': 6246}, {'name': 'Mediapro', 'id': 12010}, {'name': 'Perdido Productions', 'id': 12966}]",111.0,2012,2
4058,19082,72331,Abraham Lincoln: Vampire Hunter,False,69000000.0,"[{'id': 28, 'name': 'Action'}, {'id': 14, 'name': 'Fantasy'}, {'id': 27, 'name': 'Horror'}]",112265139.0,2012-06-20,,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]","[{'name': 'Twentieth Century Fox Film Corporation', 'id': 306}, {'name': 'Bazelevs Production', 'id': 1038}, {'name': 'Tim Burton Productions', 'id': 8601}, {'name': 'Abraham Productions', 'id': 36430}, {'name': 'Location Gourmet', 'id': 36431}]",94.0,2012,2
4059,19086,44877,4.3.2.1,False,4600000.0,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}, {'id': 10749, 'name': 'Romance'}]",1163967.0,2010-06-02,,"[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]","[{'name': 'Unstoppable Entertainment', 'id': 6371}, {'name': 'Atlantic Swiss Productions', 'id': 22310}, {'name': 'Veneration Music', 'id': 27895}, {'name': 'Retro-juice Productions', 'id': 27896}]",117.0,2010,2
4060,19094,96399,For Greater Glory - The True Story of Cristiada,False,12000000.0,"[{'id': 36, 'name': 'History'}, {'id': 18, 'name': 'Drama'}]",9622846.0,2012-06-01,,"[{'iso_3166_1': 'MX', 'name': 'Mexico'}]","[{'name': 'Dos Corazones', 'id': 41537}]",145.0,2012,2
4061,19099,80585,Rock of Ages,False,75000000.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}, {'id': 10749, 'name': 'Romance'}]",59418613.0,2012-06-13,,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]","[{'name': 'New Line Cinema', 'id': 12}, {'name': 'Offspring Entertainment', 'id': 2378}, {'name': 'Corner Store Entertainment', 'id': 8871}, {'name': 'Material Pictures', 'id': 12139}]",123.0,2012,2
4062,19100,88005,Seeking a Friend for the End of the World,False,10000000.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 878, 'name': 'Science Fiction'}]",9636289.0,2012-06-22,,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]","[{'name': 'Mandate Pictures', 'id': 771}, {'name': 'Indian Paintbrush', 'id': 9350}, {'name': 'Anonymous Content', 'id': 10039}, {'name': 'Focus Features', 'id': 10146}]",101.0,2012,2
4063,19109,72105,Ted,False,50000000.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 14, 'name': 'Fantasy'}]",549368315.0,2012-06-29,"{'id': 266672, 'name': 'Ted Collection', 'poster_path': '/uHKT9b6ptLpttGHlUF95sKQbtqF.jpg', 'backdrop_path': '/dGrNuWhapf8T0WH98xTC4LXgk1G.jpg'}","[{'iso_3166_1': 'US', 'name': 'United States of America'}]","[{'name': 'Universal Pictures', 'id': 33}, {'name': 'Media Rights Capital', 'id': 2531}, {'name': 'Fuzzy Door Productions', 'id': 8789}]",106.0,2012,2
4064,19112,77930,Magic Mike,False,7000000.0,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",167221571.0,2012-06-28,"{'id': 328247, 'name': 'Magic Mike Collection', 'poster_path': '/zBx8yCBeOXJpeuQuOJulMIy97fD.jpg', 'backdrop_path': '/pMsWqd89zwqjte70rPIXj52jc0X.jpg'}","[{'iso_3166_1': 'US', 'name': 'United States of America'}]","[{'name': 'Extension 765', 'id': 8850}, {'name': 'Iron Horse Entertainment (II)', 'id': 34981}]",110.0,2012,2
4065,19121,83770,On the Road,False,25000000.0,"[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}]",8784318.0,2012-05-22,,"[{'iso_3166_1': 'BR', 'name': 'Brazil'}, {'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]","[{'name': 'American Zoetrope', 'id': 70}, {'name': 'France 2 Cinéma', 'id': 83}, {'name': 'VideoFilmes', 'id': 346}, {'name': 'Vanguard Films', 'id': 614}, {'name': 'Canal+', 'id': 5358}, {'name': 'SPAD Films', 'id': 8372}, {'name': 'MK2 Productions', 'id': 9209}, {'name': 'Film4', 'id': 9349}, {'name': 'Ciné+', 'id': 10611}, {'name': 'France Télévisions', 'id': 11795}, {'name': 'Nomadic Pictures', 'id': 12467}, {'name': 'Kramer & Sigman Films', 'id': 21914}, {'name': 'Jerry Leider Company', 'id': 79077}]",137.0,2012,2
4066,19129,1930,The Amazing Spider-Man,False,215000000.0,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}]",752215857.0,2012-06-27,"{'id': 125574, 'name': 'The Amazing Spider-Man Collection', 'poster_path': '/moNJa86FgDYy8SWeDym2gnsLLMa.jpg', 'backdrop_path': '/aLrNTcLN2kDu9jAJ4tS5haiWGc6.jpg'}","[{'iso_3166_1': 'US', 'name': 'United States of America'}]","[{'name': 'Columbia Pictures', 'id': 5}, {'name': 'Laura Ziskin Productions', 'id': 326}, {'name': 'Marvel Entertainment', 'id': 7505}]",136.0,2012,2
4067,19139,57800,Ice Age: Continental Drift,False,95000000.0,"[{'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 12, 'name': 'Adventure'}, {'id': 10751, 'name': 'Family'}]",877244782.0,2012-06-26,"{'id': 8354, 'name': 'Ice Age Collection', 'poster_path': '/stQoHvo0q6ZcEkji2Z1wlAxKnDq.jpg', 'backdrop_path': '/2Mb92Ssoe1eUecvrCe2pEvgAlmv.jpg'}","[{'iso_3166_1': 'US', 'name': 'United States of America'}]","[{'name': 'Blue Sky Studios', 'id': 9383}, {'name': 'Twentieth Century Fox Animation', 'id': 11749}]",88.0,2012,2
4068,19140,84175,Beasts of the Southern Wild,False,1800000.0,"[{'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}]",21107746.0,2012-06-29,,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]","[{'name': 'Journeyman Pictures', 'id': 2291}, {'name': 'Court 13 Pictures', 'id': 6714}, {'name': 'Cinereach', 'id': 12219}]",93.0,2012,2
4069,19144,98548,People Like Us,False,16000000.0,"[{'id': 18, 'name': 'Drama'}]",12434778.0,2012-06-29,,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]","[{'name': 'DreamWorks SKG', 'id': 27}, {'name': 'Touchstone Pictures', 'id': 9195}]",114.0,2012,2
4070,19151,82525,Savages,False,45000000.0,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",82966152.0,2012-07-06,,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]","[{'name': 'Ixtlan', 'id': 4198}, {'name': 'Relativity Media', 'id': 7295}, {'name': 'Onda Entertainment', 'id': 11802}]",131.0,2012,3
4071,19180,80035,The Watch,False,68000000.0,"[{'id': 35, 'name': 'Comedy'}]",68267862.0,2012-07-26,,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]","[{'name': 'Ingenious Film Partners', 'id': 289}, {'name': 'Ingenious Media', 'id': 290}, {'name': 'Twentieth Century Fox Film Corporation', 'id': 306}, {'name': 'Dune Entertainment', 'id': 444}, {'name': '21 Laps Entertainment', 'id': 2575}, {'name': 'Dune Entertainment III', 'id': 6332}, {'name': 'Big Screen Productions', 'id': 10893}, {'name': 'Down Productions', 'id': 37336}]",98.0,2012,3
4072,19186,84165,2 Days in New York,False,8000000.0,"[{'id': 35, 'name': 'Comedy'}]",1653792.0,2012-03-28,"{'id': 138908, 'name': '2 Days In... Collection', 'poster_path': '/ffwnytEmZsWSZmb8BH7BblRVBfR.jpg', 'backdrop_path': '/gzj0bdcB3zZ6u5JSfFBd2TRCcAz.jpg'}","[{'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'DE', 'name': 'Germany'}, {'iso_3166_1': 'BE', 'name': 'Belgium'}]","[{'name': 'Senator Film Produktion', 'id': 191}, {'name': 'Tempête Sous Un Crâne Productions', 'id': 765}, {'name': 'Focus Films', 'id': 1268}]",91.0,2012,1
4073,19194,73567,Killer Joe,False,10000000.0,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",3665069.0,2011-09-10,,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]","[{'name': 'Voltage pictures', 'id': 6633}, {'name': 'Worldview Entertainment', 'id': 9015}, {'name': 'ANA Media', 'id': 21817}, {'name': 'Picture Perfect (I)', 'id': 37833}]",102.0,2011,3
4074,19218,64635,Total Recall,False,125000000.0,"[{'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 12, 'name': 'Adventure'}, {'id': 53, 'name': 'Thriller'}]",198802074.0,2012-08-02,,"[{'iso_3166_1': 'CA', 'name': 'Canada'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]","[{'name': 'Columbia Pictures', 'id': 5}, {'name': 'Original Film', 'id': 333}, {'name': 'Rekall Productions', 'id': 12676}, {'name': 'Prime Focus', 'id': 15357}, {'name': 'Total Recall', 'id': 85921}]",121.0,2012,3
4075,19258,59296,"Love, Wedding, Marriage",False,1.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",1378.0,2011-06-03,,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]","[{'name': '120dB Films', 'id': 5113}, {'name': 'Scion Films', 'id': 7419}, {'name': 'Voodoo Production Services', 'id': 18668}, {'name': 'Chydzik Media Group', 'id': 52284}, {'name': 'First Wedding Productions', 'id': 52288}]",90.0,2011,2
4076,19261,37724,Skyfall,False,200000000.0,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 53, 'name': 'Thriller'}]",1108561013.0,2012-10-25,"{'id': 645, 'name': 'James Bond Collection', 'poster_path': '/HORpg5CSkmeQlAolx3bKMrKgfi.jpg', 'backdrop_path': '/6VcVl48kNKvdXOZfJPdarlUGOsk.jpg'}","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]","[{'name': 'Columbia Pictures', 'id': 5}]",143.0,2012,4
4077,19271,82696,Hope Springs,False,30000000.0,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",114281051.0,2012-08-07,,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]","[{'name': 'Columbia Pictures', 'id': 5}, {'name': 'Mandate Pictures', 'id': 771}, {'name': 'Escape Artists', 'id': 1423}, {'name': 'Management 360', 'id': 4220}, {'name': 'Metro-Goldwyn-Mayer (MGM)', 'id': 8411}]",100.0,2012,3
4078,19307,77174,ParaNorman,False,60000000.0,"[{'id': 10751, 'name': 'Family'}, {'id': 16, 'name': 'Animation'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}]",107139399.0,2012-08-03,,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]","[{'name': 'Focus Features', 'id': 10146}, {'name': 'Laika Entertainment', 'id': 11537}]",90.0,2012,3
4079,19308,82650,Diary of a Wimpy Kid: Dog Days,False,22000000.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",77112176.0,2012-08-02,"{'id': 86110, 'name': 'Diary of a Wimpy Kid Collection', 'poster_path': '/4Miizfzuds4ldROTff9vB0Z3EId.jpg', 'backdrop_path': '/hTbw2nLM44eE5m7ZIIXodcoDR1X.jpg'}","[{'iso_3166_1': 'US', 'name': 'United States of America'}]","[{'name': 'Fox 2000 Pictures', 'id': 711}]",94.0,2012,3
4080,19316,79224,최종병기 활,False,8000000.0,"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 36, 'name': 'History'}, {'id': 53, 'name': 'Thriller'}]",49000000.0,2011-08-10,,"[{'iso_3166_1': 'KR', 'name': 'South Korea'}]","[{'name': 'Lotte Entertainment', 'id': 7819}, {'name': 'Dasepo Club', 'id': 11430}, {'name': 'DCG Plus', 'id': 11431}, {'name': 'SOVIK Venture Capital', 'id': 11432}]",122.0,2011,3
4081,19323,109513,Hit & Run,False,2000000.0,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",14400000.0,2012-08-22,,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]","[{'name': 'Primate Pictures', 'id': 10424}, {'name': 'Kim and Jim Productions', 'id': 10425}, {'name': 'Panay Films', 'id': 10426}, {'name': 'Exclusive Media Group', 'id': 11448}]",100.0,2012,3
4082,19334,49526,Premium Rush,False,35000000.0,"[{'id': 80, 'name': 'Crime'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",31083599.0,2012-08-24,,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]","[{'name': 'Pariah Entertainment Group', 'id': 1271}]",91.0,2012,3
4083,19340,82633,Lawless,False,26000000.0,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",53676580.0,2012-08-29,,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]","[{'name': 'The Weinstein Company', 'id': 308}, {'name': 'Benaroya Pictures', 'id': 6692}, {'name': 'Yucaipa Films', 'id': 12005}, {'name': 'Annapurna Pictures', 'id': 13184}, {'name': 'Pie Films Inc.', 'id': 13507}, {'name': 'Red Wagon Entertainment', 'id': 14440}, {'name': 'Revolt Films', 'id': 15495}, {'name': 'Blum Hanson Allen Films', 'id': 47124}]",115.0,2012,3
4084,19342,71668,Piranha 3DD,False,5000000.0,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}, {'id': 35, 'name': 'Comedy'}]",8493728.0,2012-05-11,"{'id': 104830, 'name': 'Piranha 3D Collection', 'poster_path': '/saX8LYerNYcbsEfjoq2s6jLUjJS.jpg', 'backdrop_path': '/aJ8YLbUYegsDrObrmfeoyZyR5yx.jpg'}","[{'iso_3166_1': 'US', 'name': 'United States of America'}]","[{'name': 'Dimension Films', 'id': 7405}, {'name': 'Mark Canton Productions', 'id': 11761}, {'name': 'Intellectual Properties Worldwide', 'id': 18524}]",83.0,2012,2
4085,19344,89691,ATM,False,3000000.0,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",3010.0,2012-02-17,,"[{'iso_3166_1': 'CA', 'name': 'Canada'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]","[{'name': 'Buffalo Gal Pictures', 'id': 11517}, {'name': 'The Safran Company', 'id': 11565}, {'name': 'Gold Circle Films', 'id': 12026}]",90.0,2012,1
4086,19354,77883,The Possession,False,14000000.0,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",85446075.0,2012-08-30,,"[{'iso_3166_1': 'US', 'name': 'United States of America'}, {'iso_3166_1': 'CA', 'name': 'Canada'}]","[{'name': 'Ghost House Pictures', 'id': 768}, {'name': 'North Box Productions', 'id': 22637}]",92.0,2012,3
4087,19357,48034,Les petits mouchoirs,False,25000000.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",48531470.0,2010-10-20,,"[{'iso_3166_1': 'FR', 'name': 'France'}]","[{'name': 'M6 Films', 'id': 1115}, {'name': 'Les Productions du Trésor', 'id': 2612}, {'name': 'EuropaCorp', 'id': 6896}]",154.0,2010,4
4088,19359,79694,The Apparition,False,17000000.0,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",9627492.0,2012-08-23,,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]","[{'name': 'StudioCanal', 'id': 694}, {'name': 'Dark Castle Entertainment', 'id': 1786}, {'name': 'Warner Bros.', 'id': 6194}, {'name': 'Studio Babelsberg Motion Pictures', 'id': 37826}]",82.0,2012,3
4089,19376,84174,Bachelorette,False,3000000.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",11947954.0,2012-08-06,,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]","[{'name': 'Gary Sanchez Productions', 'id': 4740}, {'name': 'BCDF Pictures', 'id': 10290}]",87.0,2012,3
4090,19377,83686,The Words,False,6000000.0,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",13231461.0,2012-09-07,,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]","[{'name': 'CBS Films', 'id': 5490}, {'name': 'Also Known As Pictures', 'id': 12545}]",96.0,2012,3
4091,19384,114150,Pitch Perfect,False,17000000.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10402, 'name': 'Music'}, {'id': 10749, 'name': 'Romance'}]",115350426.0,2012-09-28,"{'id': 306031, 'name': 'Pitch Perfect Collection', 'poster_path': '/n1bCFVJeVxX1yCTnXy4OCRwynF1.jpg', 'backdrop_path': '/jolu4gMP6g2VmUZt099U6X6jNNJ.jpg'}","[{'iso_3166_1': 'US', 'name': 'United States of America'}]","[{'name': 'Brownstone Productions', 'id': 12365}]",112.0,2012,3
4092,19385,77948,The Cold Light of Day,False,20000000.0,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",16863583.0,2012-04-04,,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]","[{'name': 'Summit Entertainment', 'id': 491}, {'name': 'Intrepid Pictures', 'id': 1224}, {'name': 'Film Rites', 'id': 8083}, {'name': 'Galavis Film', 'id': 8084}, {'name': 'Picture Machine', 'id': 8085}, {'name': 'Fria Luz Del Dia, A.I.E.', 'id': 23625}]",93.0,2012,2
4093,19394,59967,Looper,False,30000000.0,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}]",47042000.0,2012-09-26,,"[{'iso_3166_1': 'CN', 'name': 'China'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]","[{'name': 'Endgame Entertainment', 'id': 1205}, {'name': 'FilmDistrict', 'id': 7263}, {'name': 'DMG Entertainment', 'id': 10289}, {'name': 'Ram Bergman Productions', 'id': 11092}]",118.0,2012,3
4094,19397,87428,That's My Boy,False,70000000.0,"[{'id': 35, 'name': 'Comedy'}]",58058367.0,2012-06-14,,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]","[{'name': 'Columbia Pictures', 'id': 5}, {'name': 'Happy Madison Productions', 'id': 2608}, {'name': 'Relativity Media', 'id': 7295}]",116.0,2012,2
4095,19408,84329,Robot & Frank,False,2500000.0,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}]",3325038.0,2012-08-16,,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]","[{'name': 'Samuel Goldwyn Films', 'id': 9118}, {'name': 'Stage 6 Films', 'id': 11341}, {'name': 'Park Pictures', 'id': 13466}, {'name': 'TBB', 'id': 13467}, {'name': 'Dog Run Pictures', 'id': 13468}, {'name': 'White Hat', 'id': 13469}]",85.0,2012,3
4096,19418,71679,Resident Evil: Retribution,False,65000000.0,"[{'id': 28, 'name': 'Action'}, {'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}]",240159255.0,2012-09-12,"{'id': 17255, 'name': 'Resident Evil Collection', 'poster_path': '/bqnMPsZr9vhjJIwLxc3XzHkYORM.jpg', 'backdrop_path': '/8utTJ9WoQeYcZ0Ztciv6auqwLXl.jpg'}","[{'iso_3166_1': 'CA', 'name': 'Canada'}, {'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'DE', 'name': 'Germany'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]","[{'name': 'Davis-Films', 'id': 342}]",95.0,2012,3
4097,19429,68722,The Master,False,32000000.0,"[{'id': 18, 'name': 'Drama'}]",28258060.0,2012-09-07,,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]","[{'name': 'Ghoulardi Film Company', 'id': 178}, {'name': 'The Weinstein Company', 'id': 308}, {'name': 'Annapurna Pictures', 'id': 13184}]",137.0,2012,3
4098,19432,49049,Dredd,False,50000000.0,"[{'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}]",41037742.0,2012-09-07,,"[{'iso_3166_1': 'ZA', 'name': 'South Africa'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}, {'iso_3166_1': 'IN', 'name': 'India'}]","[{'name': 'DNA Films', 'id': 284}, {'name': 'Reliance BIG Entertainment', 'id': 6733}, {'name': 'IM Global', 'id': 7437}, {'name': 'Rena Film', 'id': 46506}, {'name': 'Peach Trees', 'id': 46507}]",95.0,2012,3
