,company,movie
52064,77194,286407
52065,5755,42293
52066,7897,42293
52067,19143,215776
52068,19144,215776
52069,3055,59843
52070,39985,59843
52071,44283,59843
52072,6527,26469
52073,1556,74849
52074,3143,74849
52075,5484,74849
52076,77518,220287
52077,77519,220287
52078,8818,30485
52079,20976,259997
52080,57430,253309
52081,32429,289239
52082,32430,289239
52083,3984,316310
52084,43456,316310
52085,3449,216037
52086,14063,216037
52087,16867,222297
52088,1305,3056
52089,1306,3056
52090,2017,24020
52091,3213,62527
52092,3213,103014
52093,5371,33871
52094,12237,33871
52095,537,28601
52096,3213,124134
52097,3213,124097
52098,3213,61717
52099,3991,14912
52100,3951,200487
52101,14909,200487
52102,14910,200487
52103,14911,200487
52104,288,280996
52105,7217,280996
52106,7493,280996
52107,41640,280996
52108,51860,280996
52109,4103,22520
52110,12617,23808
52111,7128,175606
52112,7128,63774
52113,7129,63774
52114,1679,63178
52115,10657,51912
52116,641,56920
52117,10793,340961
52118,12786,340961
52119,68231,340961
52120,641,58701
52121,10523,11048
52122,14074,11048
52123,10523,11053
52124,15191,11055
52125,29165,11055
52126,5051,84066
52127,3712,76112
52128,5056,76112
52129,8087,76112
52130,201,220731
52131,6111,220731
52132,18326,220731
52133,43260,315893
52134,33,328111
52135,3341,328111
52136,6452,328111
52137,6704,328111
52138,77226,172014
52139,77227,172014
52140,2,88018
52141,3197,88018
52142,2683,85739
52143,3366,85739
52144,10102,85739
52145,17840,319188
52146,955,57011
52147,24728,57011
52148,5504,18839
52149,6999,18839
52150,12657,18839
52151,12565,153153
52152,1546,240581
52153,13318,223946
52154,2901,14406
52155,11066,14406
52156,2901,44937
52157,2902,44937
52158,11066,44937
52159,6530,96382
52160,8589,96382
52161,10287,96382
52162,5120,111237
52163,21243,111237
52164,48081,111237
52165,2,92208
52166,12466,264038
52167,14143,264038
52168,4983,49214
52169,1892,337876
52170,38224,223706
52171,7075,256962
52172,90508,256962
52173,3308,309425
52174,6427,309425
52175,34233,309425
52176,48509,309425
52177,4740,343921
52178,6679,343921
52179,39703,343921
52180,25012,84450
52181,12364,8703
52182,66848,8703
52183,1205,238615
52184,11092,238615
52185,14787,321068
52186,52699,321068
52187,4,245842
52188,17393,245842
52189,7928,212934
52190,12467,212934
52191,721,25318
52192,93385,25318
52193,94026,25318
52194,1632,302156
52195,6363,302156
52196,10254,302156
52197,40822,302156
52198,48738,302156
52199,91929,302156
52200,491,274854
52201,2995,274854
52202,7154,274854
52203,12006,274854
52204,24097,274854
52205,33832,274854
52206,72441,274854
52207,33,287903
52208,923,287903
52209,429,297761
52210,444,297761
52211,507,297761
52212,6194,297761
52213,9993,297761
52214,79055,335676
52215,79056,335676
52216,1311,300900
52217,4016,21840
52218,3631,120194
52219,37682,25168
52220,37683,25168
52221,3651,19620
52222,3652,19620
52223,8962,251577
52224,31782,120664
52225,306,47933
52226,347,47933
52227,22213,47933
52228,86561,47933
52229,4,188927
52230,11461,188927
52231,34530,188927
52232,69484,188927
52233,82819,188927
52234,83644,188927
52235,83645,188927
52236,9251,114255
52237,39985,64305
52238,14294,139357
52239,3690,19951
52240,3106,15724
52241,9,30974
52242,3416,30974
52243,21528,30974
52244,829,25329
52245,11029,25329
52246,52013,25329
52247,52014,25329
52248,52015,25329
52249,2934,19672
52250,47,20310
52251,94855,20310
52252,16,74586
52253,35,94585
52254,3645,94585
52255,40243,94585
52256,3079,196032
52257,3221,196032
52258,4606,196032
52259,11792,196032
52260,17513,196032
52261,17516,196032
52262,50803,196032
52263,50804,196032
52264,10427,256273
52265,7587,277558
52266,19776,277558
52267,63208,277558
52268,5106,299939
52269,37408,299939
52270,16,43083
52271,25994,224087
52272,25996,224087
52273,885,13733
52274,5225,32782
52275,67330,32782
52276,67331,32782
52277,7295,293452
52278,6438,163406
52279,64312,163406
52280,64377,163406
52281,7320,32038
52282,15979,32038
52283,17619,32038
52284,20178,32038
52285,328,83388
52286,76,1838
52287,7699,215741
52288,48689,215741
52289,48690,215741
52290,21640,58545
52291,2953,220153
52292,21206,341176
52293,21206,251028
52294,21207,251028
52295,9217,338100
52296,41032,338100
52297,53583,338100
52298,69204,279977
52299,55968,97082
52300,393,282502
52301,2915,282502
52302,11237,282502
52303,16581,282502
52304,23406,282502
52305,57834,282502
52306,69423,282502
52307,1950,21950
52308,19230,166255
52309,5299,33460
52310,5798,108665
52311,37065,29014
52312,416,38877
52313,11341,38877
52314,18579,38877
52315,2602,53774
52316,5645,53774
52317,6776,53774
52318,3324,46513
52319,3449,46513
52320,5827,46513
52321,364,5064
52322,3681,49106
52323,5798,60568
52324,5551,201099
52325,37065,201099
52326,7270,17903
52327,11420,17903
52328,19230,15761
52329,7141,117319
52330,11946,117319
52331,12299,117319
52332,3513,14705
52333,3653,14705
52334,5129,14705
52335,3653,41902
52336,82128,160265
52337,3708,19670
52338,3748,19670
52339,3619,51730
52340,6379,39901
52341,174,37588
52342,6377,37588
52343,64331,115124
52344,1569,287767
52345,3839,20742
52346,81865,131940
52347,5798,41378
52348,74153,56095
52349,13433,49642
52350,88123,73652
52351,5798,141131
52352,5798,41377
52353,21309,59404
52354,1569,44977
52355,5542,38594
52356,1569,14194
52357,79171,31248
52358,4288,85702
52359,3536,18881
52360,9325,286519
52361,49705,286519
52362,6677,217341
52363,7938,217341
52364,33,214756
52365,8789,214756
52366,13778,214756
52367,44783,214756
52368,86655,214756
52369,8501,79935
52370,8502,79935
52371,6194,53220
52372,31226,289159
52373,21887,265018
52374,3966,16318
52375,3967,16318
52376,11317,86828
52377,39420,86828
52378,33,211672
52379,6704,211672
52380,1388,207686
52381,15511,207686
52382,15512,207686
52383,15513,207686
52384,15514,207686
52385,15515,207686
52386,15516,207686
52387,52231,207686
52388,1950,85968
52389,4,49375
52390,54211,49375
52391,306,148784
52392,4928,242382
52393,18160,35926
52394,56890,42685
52395,63716,172457
52396,21641,227690
52397,84484,227690
52398,3522,264085
52399,4606,27637
52400,84329,27637
52401,84330,27637
52402,3491,314327
52403,14286,314327
52404,6694,296178
52405,34588,296178
52406,34589,296178
52407,4,22390
52408,1311,47407
52409,1371,47407
52410,987,19792
52411,5662,19792
52412,36821,19792
52413,1506,19386
52414,3267,19386
52415,6492,51501
52416,7772,14619
52417,7773,14619
52418,7774,14619
52419,989,36896
52420,40174,36896
52421,10348,28229
52422,38195,28229
52423,18978,21316
52424,3333,60541
52425,7405,10578
52426,40417,27847
52427,40418,27847
52428,40419,27847
52429,3634,14503
52430,3635,14503
52431,3636,14503
52432,6822,48495
52433,6823,48495
52434,10351,15162
52435,15276,15162
52436,46049,15162
52437,7619,14212
52438,8457,35626
52439,8458,35626
52440,3991,269242
52441,40745,269242
52442,420,14613
52443,768,15262
52444,11341,15262
52445,69348,15262
52446,955,153750
52447,3659,153750
52448,4641,153750
52449,1803,40069
52450,3362,40069
52451,4710,40069
52452,4052,16116
52453,7038,32338
52454,60481,27404
52455,73337,27404
52456,3971,21509
52457,3997,59700
52458,10354,36692
52459,2,105864
52460,3,105864
52461,2691,261023
52462,5056,261023
52463,10246,261023
52464,40106,261023
52465,41624,261023
52466,47169,261023
52467,50481,261023
52468,5,206647
52469,10761,206647
52470,69434,206647
52471,568,17922
52472,9155,17922
52473,27927,17922
52474,2959,20066
52475,1429,82827
52476,12725,82827
52477,43711,82827
52478,9,32480
52479,1549,32480
52480,1496,74080
52481,1657,74080
52482,5104,74080
52483,7961,74080
52484,8568,74080
52485,17085,74080
52486,1216,56341
52487,70935,56341
52488,80646,56341
52489,1379,73827
52490,1671,58188
52491,26879,58188
52492,1379,221717
52493,23531,221717
52494,1735,61799
52495,1216,62397
52496,1216,67377
52497,58253,59249
52498,58254,59249
52499,58255,59249
52500,641,56435
52501,3875,20983
52502,3876,20983
52503,3877,20983
52504,3592,22466
52505,13363,40146
52506,1370,10579
52507,2811,10579
52508,7405,10579
52509,379,64325
52510,21840,64325
52511,32311,64325
52512,32312,64325
52513,86023,64325
52514,4063,30926
52515,44615,310569
52516,47462,310569
52517,8101,92496
52518,39026,120802
52519,4052,75623
52520,4009,44661
52521,768,14913
52522,769,14913
52523,4881,161782
52524,8193,79854
52525,8194,79854
52526,2810,13792
52527,7888,13792
52528,94302,13792
52529,17928,131689
52530,22500,167960
52531,21224,260211
52532,30452,260211
52533,1311,249021
52534,1311,277594
52535,810,41862
52536,1305,41862
52537,2274,41862
52538,39016,35215
52539,33,63083
52540,6194,13151
52541,7635,13151
52542,429,19323
52543,2785,19323
52544,1311,323660
52545,769,57784
52546,51847,57784
52547,4498,281783
52548,9387,281783
52549,49589,47245
52550,4174,72886
52551,12314,72886
52552,5276,33274
52553,1311,331446
52554,6677,331446
52555,33,297291
52556,2786,302960
52557,32,32195
52558,17745,90029
52559,17746,90029
52560,1353,13354
52561,2785,13354
52562,1353,13350
52563,5173,13350
52564,1353,15601
52565,2785,15601
52566,6194,30074
52567,1353,12902
52568,2785,119321
52569,1353,36972
52570,5173,151535
52571,2785,81900
52572,7635,81900
52573,2785,308447
52574,7898,308447
52575,10339,308447
52576,1353,36868
52577,3213,101514
52578,2348,43960
52579,12237,43960
52580,1375,68053
52581,1400,68053
52582,75286,68053
52583,1820,49725
52584,18623,49725
52585,4,3405
52586,1379,3405
52587,87275,94770
52588,1679,105509
52589,68461,105509
52590,19038,19373
52591,1671,117890
52592,8930,117890
52593,1399,64465
52594,3790,57706
52595,21200,21578
52596,21201,21578
52597,76,16014
52598,61,47166
52599,3166,47166
52600,2922,20720
52601,2789,34513
52602,12657,14092
52603,4279,16774
52604,3166,66984
52605,420,284274
52606,2922,14542
52607,2922,14540
52608,3848,108930
52609,21201,108930
52610,21235,108930
52611,7480,74510
52612,35327,74510
52613,40268,74510
52614,3675,23289
52615,174,53211
52616,61,164954
52617,3166,164954
52618,6125,26809
52619,1,42979
52620,8302,145977
52621,5129,33556
52622,69952,33556
52623,5571,15977
52624,2320,15412
52625,6470,34463
52626,16685,34463
52627,2786,60293
52628,2446,8557
52629,2447,8557
52630,5686,332980
52631,20542,332980
52632,2922,300685
52633,53622,300685
52634,2922,14541
52635,3405,16657
52636,5634,16657
52637,5636,16657
52638,14714,16657
52639,34231,36218
52640,6082,5086
52641,49871,92398
52642,49872,92398
52643,429,16237
52644,20734,16237
52645,10485,85860
52646,3166,14813
52647,15352,231082
52648,521,81003
52649,28433,87533
52650,33,321697
52651,258,321697
52652,923,321697
52653,1557,321697
52654,4220,321697
52655,6708,321697
52656,5870,225728
52657,7217,225728
52658,8087,225728
52659,9349,225728
52660,20664,225728
52661,58085,225728
52662,7177,208305
52663,15587,208305
52664,13161,182873
52665,6896,202980
52666,58669,202980
52667,2203,61901
52668,2927,61901
52669,11199,61901
52670,22770,61901
52671,31374,61901
52672,47347,52474
52673,1742,37633
52674,688,13400
52675,10221,221510
52676,19814,221510
52677,60954,221510
52678,61,53219
52679,3166,53219
52680,12,296099
52681,6363,296099
52682,53060,296099
52683,7819,122126
52684,3172,250574
52685,745,46983
52686,70597,46983
52687,745,162320
52688,511,38811
52689,69329,49097
52690,69328,49112
52691,33,227679
52692,5897,227679
52693,8411,227679
52694,12654,227679
52695,13694,227679
52696,50411,227679
52697,33,39057
52698,5897,39057
52699,6687,39057
52700,7606,39057
52701,4570,34067
52702,7571,226140
52703,10339,226140
52704,42613,315024
52705,45229,294093
52706,41046,228358
52707,18643,309063
52708,11081,253161
52709,47756,253161
52710,47757,253161
52711,17526,301730
52712,62091,301730
52713,1311,316410
52714,23607,263913
52715,52393,263913
52716,52394,263913
52717,54299,299221
52718,54300,299221
52719,163,254024
52720,288,254024
52721,10102,254024
52722,34381,254024
52723,48197,254024
52724,53326,254024
52725,9015,254905
52726,43650,297462
52727,43651,297462
52728,14576,339355
52729,39281,305747
52730,39282,305747
52731,22348,324333
52732,13,239568
52733,27653,282248
52734,4606,261103
52735,7584,261103
52736,10951,261103
52737,20187,261103
52738,50448,261103
52739,68110,261103
52740,68111,261103
52741,68112,261103
52742,68113,261103
52743,27848,279988
52744,27849,279988
52745,53599,279988
52746,26484,337663
52747,50892,335077
52748,72662,332662
52749,72663,332662
52750,12387,31140
52751,738,309924
52752,4253,309924
52753,12567,309924
52754,45909,309924
52755,95983,309924
52756,4903,337218
52757,24156,273610
52758,21789,331161
52759,3495,332976
52760,52715,332976
52761,20613,327833
52762,23423,327833
52763,52254,327833
52764,52255,327833
52765,52256,327833
52766,10285,220471
52767,4014,268508
52768,22463,268508
52769,22974,268508
52770,49739,143142
52771,73131,143142
52772,6427,335805
52773,15224,128209
52774,23809,128209
52775,89301,128209
52776,6246,84056
52777,20472,214146
52778,9,13748
52779,2490,13748
52780,10967,296456
52781,54657,179966
52782,84521,312796
52783,50810,291865
52784,13816,317744
52785,15462,317744
52786,15465,317744
52787,45358,317744
52788,50147,317744
52789,50110,332936
52790,5124,275696
52791,11049,275696
52792,17404,101724
52793,38160,101724
52794,49430,332488
52795,2446,276488
52796,18078,276488
52797,47348,276488
52798,7281,240483
52799,11667,240483
52800,19404,240483
52801,41115,240483
52802,60622,240483
52803,60623,240483
52804,48861,319924
52805,65815,173224
52806,20807,309887
52807,23909,309887
52808,47561,319986
52809,47562,319986
52810,1585,4199
52811,2230,279984
52812,89903,279984
52813,89904,279984
52814,14137,81009
52815,537,20121
52816,5346,33723
52817,5754,38918
52818,7930,217412
52819,3400,213950
52820,73179,316776
52821,4704,27717
52822,5042,30341
52823,8411,30341
52824,3160,312791
52825,7299,79698
52826,8186,79698
52827,8187,79698
52828,8188,79698
52829,76098,79698
52830,76099,79698
52831,76100,79698
52832,429,209112
52833,507,209112
52834,6194,209112
52835,9993,209112
52836,9995,209112
52837,41624,209112
52838,80108,94935
52839,47335,249677
52840,58568,214210
52841,8019,36952
52842,17209,275657
52843,1292,3026
52844,1293,3026
52845,10473,32323
52846,7646,303483
52847,29005,201277
52848,29006,201277
52849,29007,201277
52850,82,49398
52851,20395,49398
52852,18583,128767
52853,19024,128767
52854,37208,300600
52855,10339,332177
52856,21646,338518
52857,29238,285549
52858,78306,286548
52859,9,272435
52860,83,272435
52861,2054,272435
52862,2564,272435
52863,5358,272435
52864,8092,272435
52865,11620,272435
52866,11795,272435
52867,31229,272435
52868,32714,272435
52869,58442,290556
52870,58443,290556
52871,58444,290556
52872,10890,142391
52873,23694,142391
52874,6735,283686
52875,6736,283686
52876,7062,283686
52877,8111,283686
52878,12142,283686
52879,44210,283686
52880,44211,283686
52881,15303,296367
52882,22793,296367
52883,40157,307479
52884,3169,16261
52885,3641,16261
52886,94854,16261
52887,2857,179340
52888,7118,92424
52889,15231,31003
52890,24996,31003
52891,40866,31003
52892,17038,77171
52893,8182,37789
52894,15674,44859
52895,73686,41574
52896,73687,41574
52897,73688,41574
52898,2161,41587
52899,7405,41587
52900,8589,168361
52901,21889,29597
52902,1704,4645
52903,42681,52653
52904,10377,29797
52905,60345,29797
52906,6345,258353
52907,7119,63326
52908,7928,221981
52909,5776,68193
52910,5777,68193
52911,10969,137776
52912,10377,306825
52913,10969,225850
52914,10969,270383
52915,50882,259894
52916,8588,69393
52917,8589,69393
52918,18518,69393
52919,10969,346570
52920,8335,239513
52921,9024,239513
52922,5003,224251
52923,4106,264560
52924,39022,264560
52925,1192,70104
52926,1193,70104
52927,40462,70104
52928,48420,60664
52929,2865,143966
52930,10819,143966
52931,5003,17241
52932,11073,17241
52933,12029,17241
52934,76101,17241
52935,1778,118406
52936,2883,118406
52937,2918,118406
52938,3034,118406
52939,5897,118406
52940,6450,118406
52941,6451,118406
52942,51928,75471
52943,3431,42554
52944,3958,110204
52945,38002,110204
52946,12061,81470
52947,364,38364
52948,9024,108391
52949,8719,128979
52950,23096,128979
52951,19683,23692
52952,41564,23692
52953,1360,65367
52954,18852,114162
52955,308,130267
52956,10255,130267
52957,288,58075
52958,3268,58075
52959,3346,58075
52960,7429,58075
52961,5552,41993
52962,3391,42140
52963,4606,42140
52964,12997,42140
52965,34444,42140
52966,32569,273707
52967,5828,89309
52968,10096,72544
52969,288,279086
52970,13247,46106
52971,90891,46106
52972,786,74666
52973,851,74666
52974,5358,74666
52975,6916,74666
52976,7307,74666
52977,12346,74666
52978,18485,74666
52979,24477,74666
52980,26629,74666
52981,33245,74666
52982,60,37413
52983,13479,37413
52984,79260,43773
52985,5965,36329
52986,48320,36329
52987,10316,43756
52988,63971,212748
52989,18774,46197
52990,8467,8932
52991,8468,8932
52992,8469,8932
52993,8470,8932
52994,8471,8932
52995,8472,8932
52996,11311,173917
52997,4395,71243
52998,5996,144206
52999,25570,144206
53000,4,152266
53001,35212,171648
53002,7289,202960
53003,9168,202960
53004,10039,202960
53005,20670,202960
53006,57779,202960
53007,57780,202960
53008,4,161565
53009,35471,317144
53010,18450,240154
53011,7556,29109
53012,9349,277237
53013,34338,277237
53014,12360,41945
53015,2137,179641
53016,20980,179641
53017,41077,331781
53018,56804,331781
53019,66970,331781
53020,2726,253622
53021,4421,25764
53022,60014,140489
53023,7996,29562
53024,21735,29562
53025,13235,277702
53026,1711,57327
53027,5358,57327
53028,6962,57327
53029,26156,57327
53030,26157,57327
53031,26158,57327
53032,7118,63319
53033,2785,343977
53034,8922,343977
53035,5173,72972
53036,2785,14787
53037,6194,14787
53038,90403,14787
53039,8922,42246
53040,2786,43956
53041,5173,199753
53042,9,139374
53043,2490,139374
53044,7561,139374
53045,8372,139374
53046,8676,139374
53047,11921,139374
53048,10330,39408
53049,19625,124042
53050,24365,124042
53051,24366,124042
53052,15083,202722
53053,11061,159389
53054,11073,159389
53055,12799,159389
53056,52429,159389
53057,6529,56766
53058,25277,56766
53059,60285,56766
53060,60286,56766
53061,22631,110122
53062,8797,115290
53063,8899,115290
53064,11073,115290
53065,12799,115290
53066,20398,174341
53067,20399,174341
53068,27584,108322
53069,198,6962
53070,3183,16355
53071,6450,16355
53072,745,45948
53073,6639,143344
53074,9974,143344
53075,10123,143344
53076,11425,143344
53077,11427,143344
53078,745,49711
53079,26424,43027
53080,4951,60087
53081,4951,29420
53082,89475,29419
53083,4270,81937
53084,17659,81937
53085,4951,3125
53086,4951,42477
53087,46848,42477
53088,4951,82667
53089,46850,82667
53090,4951,37042
53091,24108,5742
53092,68386,5742
53093,170,5747
53094,1942,5648
53095,5754,254472
53096,12142,254472
53097,25591,270771
53098,191,248934
53099,224,248934
53100,3391,248934
53101,5766,248934
53102,6187,248934
53103,7025,248934
53104,7247,248934
53105,7333,248934
53106,19331,248934
53107,19332,248934
53108,6194,264999
53109,34981,264999
53110,1221,26599
53111,22028,346490
53112,3095,200511
53113,25678,198466
53114,5051,81787
53115,6317,81787
53116,7248,81787
53117,876,53914
53118,5051,53914
53119,6317,53914
53120,6617,53648
53121,6618,53648
53122,6619,53648
53123,6620,53648
53124,1526,3935
53125,1527,3935
53126,10522,63176
53127,26288,63176
53128,90799,108179
53129,12989,150605
53130,22733,150605
53131,512,61823
53132,1714,61823
53133,2260,61823
53134,10000,61823
53135,512,67378
53136,2260,67378
53137,12989,67378
53138,37802,99883
53139,84025,99883
53140,1735,110924
53141,57998,172824
53142,2230,155724
53143,18880,155724
53144,6,179603
53145,20158,179603
53146,7482,70046
53147,7483,70046
53148,7483,60662
53149,35498,60662
53150,7443,42916
53151,7444,42916
53152,7119,226188
53153,17163,226188
53154,3282,137310
53155,49328,332354
53156,59407,332354
53157,2683,101176
53158,15080,101176
53159,22217,101176
53160,28935,101176
53161,69987,172729
53162,4106,46227
53163,4679,46227
53164,608,98349
53165,9206,98349
53166,17884,75329
53167,2441,59147
53168,10975,59147
53169,39485,305969
53170,13565,68050
53171,37353,68050
53172,46391,68050
53173,3011,15638
53174,342,57709
53175,10260,57709
53176,37343,57709
53177,6135,151923
53178,21318,151923
53179,26686,77625
53180,26687,77625
53181,26688,77625
53182,16875,221161
53183,17517,270221
53184,2441,120457
53185,2683,120457
53186,61208,101956
53187,61209,101956
53188,2,278927
53189,3036,278927
53190,7297,278927
53191,20478,278927
53192,5542,65973
53193,24051,65973
53194,5542,303857
53195,7392,303857
53196,5538,113525
53197,95919,113525
53198,441,82191
53199,64862,82191
53200,33,169962
53201,5128,37501
53202,12664,156140
53203,17888,316002
53204,5996,206514
53205,5856,41419
53206,7565,32158
53207,30965,113958
53208,8444,316654
53209,12154,316654
53210,13973,112672
53211,69576,70669
53212,13675,126306
53213,23028,126306
53214,23029,126306
53215,23709,259075
53216,37780,259075
53217,82105,259075
53218,5780,294819
53219,33879,294819
53220,5780,105087
53221,77653,105087
53222,3572,53121
53223,13362,172469
53224,4063,197626
53225,19850,297621
53226,8924,167153
53227,20670,167153
53228,22506,167153
53229,23323,167153
53230,34951,167153
53231,47330,167153
53232,2230,23691
53233,5948,23691
53234,3017,80327
53235,5358,143547
53236,36852,143547
53237,36853,143547
53238,90557,137484
53239,38725,188529
53240,7914,20227
53241,18439,20227
53242,19222,20227
53243,9301,101752
53244,75584,101752
53245,10473,129067
53246,1302,203801
53247,6194,203801
53248,23202,203801
53249,41624,203801
53250,27804,293625
53251,27805,293625
53252,1811,172785
53253,49967,172785
53254,45822,63971
53255,6644,112878
53256,14912,137683
53257,13734,134018
53258,2785,323027
53259,2786,323027
53260,4811,323027
53261,9993,323027
53262,6530,83785
53263,12360,41950
53264,21175,41950
53265,38118,212752
53266,28320,12638
53267,29165,12638
53268,3005,14983
53269,42876,14983
53270,21750,128612
53271,21751,128612
53272,37217,83583
53273,21532,41342
53274,25315,41342
53275,25316,41342
53276,25318,41342
53277,23868,286372
53278,29700,286372
53279,52360,337879
53280,1928,188758
53281,10255,255798
53282,20092,255798
53283,20093,255798
53284,7429,287689
53285,24156,333594
53286,49964,333594
53287,73142,333594
53288,559,285783
53289,5752,285783
53290,11395,285783
53291,4,300671
53292,787,300671
53293,6734,300671
53294,19108,300671
53295,19477,300671
53296,2735,324670
53297,8858,324670
53298,84419,324670
53299,2927,273169
53300,2668,154980
53301,27139,154980
53302,55575,154980
53303,4,343934
53304,9044,66346
53305,6937,127856
53306,5040,48412
53307,15937,29964
53308,50889,29964
53309,50890,29964
53310,7730,104974
53311,13947,104974
53312,13582,159324
53313,251,88658
53314,937,308077
53315,24459,308077
53316,26189,348499
53317,455,348507
53318,7074,62134
53319,7194,62134
53320,7195,62134
53321,1870,54627
53322,6663,54627
53323,6246,85038
53324,10102,85038
53325,10102,61940
53326,2683,24168
53327,10975,24168
53328,38591,24168
53329,1429,58444
53330,6246,58444
53331,26261,58444
53332,29223,58444
53333,7704,56041
53334,7705,56041
53335,10975,147868
53336,2683,63365
53337,12032,63365
53338,27559,63365
53339,87842,63365
53340,87843,63365
53341,87844,63365
53342,87845,63365
53343,87846,63365
53344,4753,23509
53345,2441,73869
53346,2683,73869
53347,10975,77944
53348,32837,77944
53349,2441,58518
53350,1429,56014
53351,2683,56014
53352,26261,56014
53353,1429,59570
53354,2683,59570
53355,7248,60650
53356,10101,56400
53357,2683,72057
53358,63459,72057
53359,2683,123375
53360,7699,123375
53361,29223,123375
53362,12855,160844
53363,2278,49850
53364,2683,49850
53365,3366,49850
53366,5358,49850
53367,6301,49850
53368,11238,49850
53369,21972,49850
53370,29223,49850
53371,29314,49850
53372,53085,169692
53373,2683,137315
53374,50915,137315
53375,1429,166262
53376,6246,166262
53377,3112,141810
53378,6246,58013
53379,57747,58013
53380,2683,195544
53381,20416,195544
53382,21246,195544
53383,35216,195544
53384,2441,171826
53385,20416,171826
53386,29223,171826
53387,67873,171826
53388,67874,171826
53389,1429,156547
53390,1533,178915
53391,2683,178915
53392,22141,178915
53393,26261,178915
53394,1082,182415
53395,6194,169069
53396,3366,201010
53397,6997,201010
53398,6943,58204
53399,2441,250219
53400,2683,250219
53401,20416,250219
53402,29223,250219
53403,52455,250219
53404,1147,249457
53405,10975,249457
53406,608,191820
53407,3391,191820
53408,5766,191820
53409,7333,191820
53410,19639,191820
53411,33199,191820
53412,44225,191820
53413,2683,262789
53414,32434,262789
53415,75521,262789
53416,4243,24243
53417,19917,231565
53418,19918,231565
53419,310,197089
53420,5358,197089
53421,8997,197089
53422,3110,228290
53423,6194,228290
53424,20416,228290
53425,29223,228290
53426,89156,228290
53427,6736,287935
53428,8976,287935
53429,13816,287935
53430,51188,287935
53431,58045,348544
53432,6246,57112
53433,57747,57112
53434,10102,58714
53435,4753,42675
53436,29223,42675
53437,2683,56994
53438,8988,56994
53439,6246,51917
53440,50915,51917
53441,255,15681
53442,1429,15681
53443,2683,15681
53444,2701,15681
53445,29223,15681
53446,6246,53957
53447,21649,53957
53448,30817,53957
53449,2683,56339
53450,12032,35554
53451,45724,35554
53452,225,58060
53453,851,58060
53454,1533,58060
53455,2683,58060
53456,5358,58060
53457,6301,58060
53458,22393,58060
53459,26261,58060
53460,29223,58060
53461,56584,58060
53462,7705,78854
53463,4986,62029
53464,25822,165550
53465,13282,85009
53466,35839,85009
53467,58052,85009
53468,6887,18441
53469,34097,292988
53470,25925,273511
53471,25926,273511
53472,25927,273511
53473,594,80473
53474,2876,80473
53475,10348,80473
53476,25275,257975
53477,29646,301748
53478,37765,301748
53479,10254,38162
53480,25473,38162
53481,27460,290235
53482,1360,28741
53483,4063,219645
53484,6562,219645
53485,19935,219645
53486,58073,348574
53487,6677,336560
53488,12029,336560
53489,51569,336560
53490,34280,292607
53491,83,45939
53492,6844,45939
53493,22385,45939
53494,12,299245
53495,3172,299245
53496,4220,299245
53497,69581,299245
53498,738,51986
53499,870,51986
53500,22018,51986
53501,22023,51986
53502,393,239417
53503,18385,239417
53504,25924,239417
53505,2953,280512
53506,21206,295368
53507,1714,64943
53508,10000,64943
53509,9027,266353
53510,955,240566
53511,306,53851
53512,64047,224908
53513,3166,63438
53514,4582,295279
53515,80633,295279
53516,79351,277687
53517,2683,110447
53518,10102,110447
53519,22393,110447
53520,88024,326139
53521,88025,326139
53522,4080,22335
53523,17375,228101
53524,1841,23717
53525,371,58195
53526,49867,18618
53527,49868,18618
53528,223,54155
53529,28638,284362
53530,2,293299
53531,6125,293299
53532,8411,44869
53533,60,39318
53534,14069,39318
53535,6194,102038
53536,32505,29737
53537,6194,176867
53538,29700,293901
53539,58313,293901
53540,17915,58903
53541,3782,127594
53542,4809,28450
53543,14217,166161
53544,7353,211528
53545,18239,211528
53546,7352,41345
53547,7353,41345
53548,37051,172390
53549,43453,172390
53550,2608,335970
53551,4928,26948
53552,74006,320433
53553,2650,54392
53554,14377,54392
53555,2214,85643
53556,4402,119801
53557,8411,119801
53558,19997,49418
53559,6,28561
53560,1093,290672
53561,1804,290672
53562,40864,290672
53563,3432,250622
53564,6763,250622
53565,9035,250622
53566,61645,250622
53567,718,2166
53568,3268,2166
53569,4790,2166
53570,15671,2166
53571,8411,198521
53572,4,197491
53573,356,133469
53574,19159,133469
53575,4396,114887
53576,11672,20389
53577,1467,29466
53578,65192,41002
53579,5779,39535
53580,5780,39535
53581,25350,13296
53582,8411,95862
53583,5135,73203
53584,22331,73203
53585,4927,29260
53586,20479,47410
53587,60037,47410
53588,6,43533
53589,13563,79526
53590,33960,79526
53591,38355,79526
53592,9286,231263
53593,5542,120475
53594,20734,347688
53595,1311,323383
53596,21666,207699
53597,12093,47447
53598,92127,46230
53599,4288,60843
53600,803,45511
53601,22023,45511
53602,17008,132137
53603,17009,132137
53604,1093,51938
53605,44622,70351
53606,250,131116
53607,1664,131116
53608,6480,131116
53609,20770,226702
53610,20771,226702
53611,3484,38141
53612,7333,116997
53613,43711,116997
53614,52489,116997
53615,508,34334
53616,644,34334
53617,5358,34334
53618,6194,34334
53619,83,315575
53620,309,315575
53621,311,315575
53622,729,315575
53623,5358,315575
53624,10611,315575
53625,11795,315575
53626,18367,315575
53627,38038,315575
53628,76994,315575
53629,77850,315575
53630,3574,182560
53631,6667,182560
53632,11448,182560
53633,13855,182560
53634,22868,182560
